o	0.15824 -0.04655 0.15109 -0.02614 0.0201 -0.1558 -0.0054 0.01195 0.07072 0.15788 0.16305 -0.10927 0.05013 -0.03779 -0.02155 0.13947 -0.06323 0.12264 -0.10318 0.04404 -0.14592 -0.02867 -0.12797 -0.01213 0.09336 -0.10537 -0.15829 -0.10505 0.08042 -0.08046 0.10052 -0.01749 0.14167 0.14417 -0.06833 -0.03926 0.0058 0.12591 0.03521 0.14009 -0.03618 0.08847 0.07232 0.11949 0.1489 -0.14941 -0.10159 0.14542 0.09011 0.05561 -0.1643 0.11381 -0.04806 -0.07599 0.14656 0.14039 0.09695 -0.10526 0.10926 -0.07453 -0.16567 0.12007 0.02294 0.09661 0.01338 0.12432 0.1559 0.00568 0.03278 0.07967 -0.0331 0.00409 0.03492 0.07806 0.16759 -0.15706 0.14236 0.0499 -0.04739 0.09752 -0.14648 0.02844 0.07753 0.02867 0.13048 0.05518 0.09723 -0.13674 -0.1656 0.02829 -0.15449 -0.06966 0.12514 0.01921 -0.00985 -0.06199 0.1638 -0.15745 -0.12464 -0.06566 -0.12632 -0.06468 0.07525 0.10476 0.07768 -0.15369 0.04473 0.02982 -0.12037 -0.12612 0.10314 -0.07574 -0.0675 -0.08179 -0.02842 -0.12608 0.0618 0.0303 -0.14123 -0.11876 -0.07613 -0.06478 0.04851 -0.10852 0.08125 0.07551 -0.06638 0.03709 -0.12928 0.13304 0.02348 0.08489 0.10019 0.16959 0.01454 -0.08679 -0.07571 0.16584 -0.03974 0.11429 -0.03778 -0.01306 0.12173 -0.03673 0.09742 -0.01936 -0.04198 -0.14735 0.09817 0.03325 0.02215 -0.11528 0.15299 -0.10522 -0.16733 -0.00403 0.06646 -0.06281 0.07831 -0.00987 0.13526 -0.04782 0.09882 -0.16222 0.0812 0.12359 -0.04619 -0.03458 0.15611 0.03232 -0.06183 0.14352 0.08611 -0.02001 0.0105 -0.01343 0.03914 -0.01471 0.01638 -0.02582 0.04286 0.162 0.04007 0.11432 -0.01641 -0.15036 -0.05386 0.08311 0.0113 -0.05866 -0.12355 0.05678 0.0063 0.00883 0.02186 -0.16637 0.02069 -0.08804 0.06339 0.08741
a	-0.14358 -0.11198 -0.00288 0.0353 0.09518 0.12344 -0.12697 -0.02876 0.03093 0.02409 0.02226 -0.14369 -0.06913 0.14974 0.0891 0.17061 0.05607 -0.05702 -0.06734 0.16411 -0.0351 0.14964 0.09449 -0.14912 -0.02019 -0.13808 0.03662 0.03286 -0.14694 -0.16369 -0.10246 -0.10675 -0.09155 -0.08043 0.14352 0.13789 0.13711 -0.10746 0.12209 -0.01231 0.14556 0.0137 -0.13807 -0.1108 -0.15755 0.03997 0.11389 -0.16088 0.06714 -0.03794 -0.10845 0.07991 -0.06027 -0.06486 0.13717 0.06313 0.14326 -0.14637 0.01416 -0.05287 -0.10994 -0.06137 0.01181 0.04247 -0.03382 0.07671 -0.13921 0.01484 0.10345 -0.02227 0.08597 0.02797 -0.05177 0.04399 -0.02131 -0.13649 0.05675 -0.1362 0.1297 0.00116 0.03005 -0.15845 -0.07561 0.01513 0.17027 0.06463 -0.08334 0.16281 -0.12328 0.05107 -0.15246 -0.00343 0.1497 0.1563 0.1168 -0.02827 0.04497 -0.01214 -0.06196 0.08934 -0.12632 -0.06468 0.07525 0.10476 0.07768 -0.15369 0.04473 0.02982 -0.12037 -0.12612 0.10314 -0.07574 -0.0675 -0.08179 -0.02842 -0.12608 0.0618 0.0303 -0.14123 -0.11876 -0.07613 -0.06478 0.04851 -0.10852 0.08125 0.07551 -0.06638 0.03709 -0.12928 0.13304 0.02348 0.08489 0.10019 0.16959 0.01454 -0.08679 -0.07571 0.16584 -0.03974 0.11429 -0.03778 -0.01306 0.12173 -0.03673 0.09742 -0.01936 -0.04198 -0.14735 0.09817 0.03325 0.02215 -0.11528 0.15299 -0.10522 -0.16733 -0.00403 0.06646 -0.06281 0.07831 -0.00987 0.13526 -0.04782 0.09882 -0.16222 0.0812 0.12359 -0.04619 -0.03458 0.15611 0.03232 -0.06183 0.14352 0.08611 -0.02001 0.0105 -0.01343 0.03914 -0.01471 0.01638 -0.02582 0.04286 0.162 0.04007 0.11432 -0.01641 -0.15036 -0.05386 0.08311 0.0113 -0.05866 -0.12355 0.05678 0.0063 0.00883 0.02186 -0.16637 0.02069 -0.08804 0.06339 0.08741
f	-0.01024 0.01603 -0.15874 0.01079 0.1608 0.0697 0.1652 0.1349 0.01736 -0.00317 0.02231 -0.02175 -0.17111 -0.07278 -0.12004 -0.13363 -0.15764 -0.15054 0.1045 -0.01282 0.0864 -0.08991 0.01839 -0.0039 0.08081 0.09733 -0.06321 -0.09635 -0.05152 0.09015 0.02612 -0.16586 -0.06931 -0.0719 -0.03766 -0.11465 -0.1269 0.09246 -0.17284 0.00935 0.009 -0.15654 -0.1619 0.07068 0.1138 0.05439 -0.05833 -0.09507 -0.02356 -0.00172 0.0036 -0.09888 0.06302 -0.00329 0.12175 0.06627 -0.08213 -0.14907 0.11406 0.06844 0.10776 0.00318 -0.12277 -0.0076 0.14798 0.07853 0.02932 0.09667 0.15331 -0.05762 0.09341 0.09311 -0.01277 0.03843 -0.0612 -0.12103 0.16415 0.0671 0.14134 -0.14428 -0.06602 0.05716 0.02449 -0.16692 -0.04452 0.0911 -0.04726 -0.12985 -0.06002 -0.1269 0.15771 0.15421 0.02116 0.03464 -0.02951 0.07178 -0.10057 -0.04721 0.01425 0.01029 -0.12632 -0.06468 0.07525 0.10476 0.07768 -0.15369 0.04473 0.02982 -0.12037 -0.12612 0.10314 -0.07574 -0.0675 -0.08179 -0.02842 -0.12608 0.0618 0.0303 -0.14123 -0.11876 -0.07613 -0.06478 0.04851 -0.10852 0.08125 0.07551 -0.06638 0.03709 -0.12928 0.13304 0.02348 0.08489 0.10019 0.16959 0.01454 -0.08679 -0.07571 0.16584 -0.03974 0.11429 -0.03778 -0.01306 0.12173 -0.03673 0.09742 -0.01936 -0.04198 -0.14735 0.09817 0.03325 0.02215 -0.11528 0.15299 -0.10522 -0.16733 -0.00403 0.06646 -0.06281 0.07831 -0.00987 0.13526 -0.04782 0.09882 -0.16222 0.0812 0.12359 -0.04619 -0.03458 0.15611 0.03232 -0.06183 0.14352 0.08611 -0.02001 0.0105 -0.01343 0.03914 -0.01471 0.01638 -0.02582 0.04286 0.162 0.04007 0.11432 -0.01641 -0.15036 -0.05386 0.08311 0.0113 -0.05866 -0.12355 0.05678 0.0063 0.00883 0.02186 -0.16637 0.02069 -0.08804 0.06339 0.08741
ï	-0.14134 0.06164 -0.16835 0.14198 0.02863 0.01765 -0.00376 0.07454 -0.03165 0.07483 0.10172 -0.0254 -0.15951 0.13959 0.007 0.1418 -0.03169 0.15195 0.10083 -0.12323 -0.0306 -0.07454 -0.13724 -0.0178 -0.14467 0.03469 0.07593 -0.15149 0.1162 -0.06117 0.07509 -0.02277 -0.03335 -0.13001 0.05524 0.06441 0.16213 0.00998 -0.13012 0.00589 0.16843 0.15933 0.06618 -0.00053 -0.06639 0.04633 0.05983 0.07288 -0.0646 -0.09849 -0.02876 -0.06898 0.0553 -0.04242 -0.08899 -0.1307 0.072 -0.00704 -0.04165 -0.16192 0.08897 -0.0444 -0.11584 -0.12222 -0.09 0.01855 0.02772 0.04833 0.1651 0.08198 0.08756 0.13675 0.02787 -0.01332 0.10712 -0.16998 0.11211 0.05116 -0.04614 0.10468 -0.02858 0.16536 0.1141 -0.09291 -0.09956 0.16141 0.03933 0.04857 0.00244 -0.17126 -0.04131 0.13295 0.02098 0.13644 0.01413 -0.14302 0.07177 0.0169 -0.1286 0.02518 -0.12632 -0.06468 0.07525 0.10476 0.07768 -0.15369 0.04473 0.02982 -0.12037 -0.12612 0.10314 -0.07574 -0.0675 -0.08179 -0.02842 -0.12608 0.0618 0.0303 -0.14123 -0.11876 -0.07613 -0.06478 0.04851 -0.10852 0.08125 0.07551 -0.06638 0.03709 -0.12928 0.13304 0.02348 0.08489 0.10019 0.16959 0.01454 -0.08679 -0.07571 0.16584 -0.03974 0.11429 -0.03778 -0.01306 0.12173 -0.03673 0.09742 -0.01936 -0.04198 -0.14735 0.09817 0.03325 0.02215 -0.11528 0.15299 -0.10522 -0.16733 -0.00403 0.06646 -0.06281 0.07831 -0.00987 0.13526 -0.04782 0.09882 -0.16222 0.0812 0.12359 -0.04619 -0.03458 0.15611 0.03232 -0.06183 0.14352 0.08611 -0.02001 0.0105 -0.01343 0.03914 -0.01471 0.01638 -0.02582 0.04286 0.162 0.04007 0.11432 -0.01641 -0.15036 -0.05386 0.08311 0.0113 -0.05866 -0.12355 0.05678 0.0063 0.00883 0.02186 -0.16637 0.02069 -0.08804 0.06339 0.08741
x	-0.05994 -0.15671 -0.08266 0.14286 -0.09727 0.06568 0.05282 -0.12474 0.03483 -0.06845 -0.00097 -0.02829 0.12562 0.06427 0.1139 0.13286 0.12609 -0.10614 0.00638 -0.0572 0.16866 0.06811 0.06374 -0.08286 -0.06068 0.07661 -0.0059 -0.11611 -0.11029 -0.00482 0.15817 -0.15954 0.04433 -0.12592 -0.08589 -0.00198 -0.01678 -0.1332 0.01367 -0.12535 -0.14439 0.1304 -0.03455 -0.07252 0.05319 0.04635 0.13519 -0.16846 0.08148 -0.0444 -0.04464 -0.05164 0.14212 0.08341 -0.08645 -0.09604 0.0328 -0.0121 0.08209 0.08284 -0.11939 -0.02314 0.0181 0.04349 0.10486 -0.15654 0.10764 0.10112 -0.0193 0.06805 0.12276 -0.09412 0.02016 -0.11749 0.02444 -0.12235 -0.10401 0.10573 -0.03818 0.10471 0.07868 0.10626 0.12404 -0.08711 -0.12312 0.0526 0.13198 -0.06517 0.03879 0.1063 0.06346 -0.06601 -0.00633 -0.06968 -0.09113 0.1612 0.03396 0.10451 0.16612 0.02315 -0.12632 -0.06468 0.07525 0.10476 0.07768 -0.15369 0.04473 0.02982 -0.12037 -0.12612 0.10314 -0.07574 -0.0675 -0.08179 -0.02842 -0.12608 0.0618 0.0303 -0.14123 -0.11876 -0.07613 -0.06478 0.04851 -0.10852 0.08125 0.07551 -0.06638 0.03709 -0.12928 0.13304 0.02348 0.08489 0.10019 0.16959 0.01454 -0.08679 -0.07571 0.16584 -0.03974 0.11429 -0.03778 -0.01306 0.12173 -0.03673 0.09742 -0.01936 -0.04198 -0.14735 0.09817 0.03325 0.02215 -0.11528 0.15299 -0.10522 -0.16733 -0.00403 0.06646 -0.06281 0.07831 -0.00987 0.13526 -0.04782 0.09882 -0.16222 0.0812 0.12359 -0.04619 -0.03458 0.15611 0.03232 -0.06183 0.14352 0.08611 -0.02001 0.0105 -0.01343 0.03914 -0.01471 0.01638 -0.02582 0.04286 0.162 0.04007 0.11432 -0.01641 -0.15036 -0.05386 0.08311 0.0113 -0.05866 -0.12355 0.05678 0.0063 0.00883 0.02186 -0.16637 0.02069 -0.08804 0.06339 0.08741
œ	0.0055 0.05451 -0.00802 -0.02747 -0.05945 0.16504 -0.08874 -0.07919 -0.12912 -0.04497 -0.15065 0.00296 -0.12467 0.03142 0.07547 0.08718 0.00997 -0.02167 0.16505 0.15386 0.01041 0.13226 -0.13613 0.05101 0.11633 -0.15024 -0.1197 0.08397 0.04252 -0.06123 -0.07994 -0.0845 -0.10108 0.03852 -0.15908 -0.06562 -0.016 0.10608 0.12588 0.13288 0.05212 0.11392 -0.17293 -0.0609 -0.02064 0.13698 0.07365 0.01763 -0.02392 0.03571 -0.14929 0.07788 0.09888 -0.05172 0.09741 0.08293 0.11283 0.00033 0.09468 -0.12095 0.04127 -0.03224 -0.06501 -0.0186 0.11245 0.01159 -0.08422 -0.10794 0.15832 0.04717 0.16474 0.14485 0.15685 0.02916 -0.16508 0.12974 -0.0658 -0.11142 0.04765 -0.06425 -0.13797 -0.07128 0.09774 -0.09189 0.09496 0.00798 0.16617 0.07621 0.0762 0.0106 0.05804 -0.13185 -0.05652 0.15577 0.03912 -0.13389 0.0282 -0.09529 0.14654 0.05322 -0.12632 -0.06468 0.07525 0.10476 0.07768 -0.15369 0.04473 0.02982 -0.12037 -0.12612 0.10314 -0.07574 -0.0675 -0.08179 -0.02842 -0.12608 0.0618 0.0303 -0.14123 -0.11876 -0.07613 -0.06478 0.04851 -0.10852 0.08125 0.07551 -0.06638 0.03709 -0.12928 0.13304 0.02348 0.08489 0.10019 0.16959 0.01454 -0.08679 -0.07571 0.16584 -0.03974 0.11429 -0.03778 -0.01306 0.12173 -0.03673 0.09742 -0.01936 -0.04198 -0.14735 0.09817 0.03325 0.02215 -0.11528 0.15299 -0.10522 -0.16733 -0.00403 0.06646 -0.06281 0.07831 -0.00987 0.13526 -0.04782 0.09882 -0.16222 0.0812 0.12359 -0.04619 -0.03458 0.15611 0.03232 -0.06183 0.14352 0.08611 -0.02001 0.0105 -0.01343 0.03914 -0.01471 0.01638 -0.02582 0.04286 0.162 0.04007 0.11432 -0.01641 -0.15036 -0.05386 0.08311 0.0113 -0.05866 -0.12355 0.05678 0.0063 0.00883 0.02186 -0.16637 0.02069 -0.08804 0.06339 0.08741
z	-0.13597 -0.08612 -0.11415 0.11524 0.01912 -0.0767 -0.16341 -0.0827 0.14497 -0.07978 -0.10625 -0.1227 0.07911 0.15511 0.1331 0.07471 0.16487 0.14705 -0.07946 -0.15755 -0.10203 0.16233 -0.15199 0.11788 0.12149 0.12341 -0.099 0.16394 -0.05863 0.04699 -0.01188 0.06236 -0.16463 0.07518 0.01569 0.14672 0.12451 -0.14059 -0.09217 -0.09495 0.14388 -0.04585 -0.05358 -0.06371 0.13118 -0.11509 -0.11169 -0.14705 0.05506 0.05548 0.04812 -0.02034 -0.14642 0.02538 0.05348 -0.15364 -0.08872 0.15707 -0.1324 -0.03197 -0.01254 0.00217 -0.0504 0.01315 0.10578 0.01926 0.15835 -0.02069 -0.08352 -0.07075 0.01787 -0.09604 -0.05768 -0.05702 -0.07383 0.05154 -0.0807 0.009 -0.01152 -0.01066 0.08916 -0.04047 -0.16148 -0.13155 -0.03288 -0.08266 0.15815 -0.09797 -0.15997 -0.04059 0.00041 -0.09845 0.05471 0.04777 -0.12966 -0.02779 -0.00061 0.04719 -0.14518 0.08505 -0.12632 -0.06468 0.07525 0.10476 0.07768 -0.15369 0.04473 0.02982 -0.12037 -0.12612 0.10314 -0.07574 -0.0675 -0.08179 -0.02842 -0.12608 0.0618 0.0303 -0.14123 -0.11876 -0.07613 -0.06478 0.04851 -0.10852 0.08125 0.07551 -0.06638 0.03709 -0.12928 0.13304 0.02348 0.08489 0.10019 0.16959 0.01454 -0.08679 -0.07571 0.16584 -0.03974 0.11429 -0.03778 -0.01306 0.12173 -0.03673 0.09742 -0.01936 -0.04198 -0.14735 0.09817 0.03325 0.02215 -0.11528 0.15299 -0.10522 -0.16733 -0.00403 0.06646 -0.06281 0.07831 -0.00987 0.13526 -0.04782 0.09882 -0.16222 0.0812 0.12359 -0.04619 -0.03458 0.15611 0.03232 -0.06183 0.14352 0.08611 -0.02001 0.0105 -0.01343 0.03914 -0.01471 0.01638 -0.02582 0.04286 0.162 0.04007 0.11432 -0.01641 -0.15036 -0.05386 0.08311 0.0113 -0.05866 -0.12355 0.05678 0.0063 0.00883 0.02186 -0.16637 0.02069 -0.08804 0.06339 0.08741
ë	-0.13894 0.00604 0.14906 -0.16961 0.02875 0.16929 0.03466 -0.12922 -0.03117 0.11959 0.05873 0.04428 -0.07409 0.05373 -0.10641 -0.0844 -0.07574 0.1171 -0.02085 -0.09842 0.06209 -0.09645 0.12801 0.10224 0.07711 0.04454 -0.01004 0.03856 0.15727 0.16273 -0.1658 0.1081 0.00403 0.01887 0.02082 -0.01958 -0.11903 0.12 -0.07349 -0.15644 -0.1513 -0.08478 0.06062 -0.14137 -0.15809 0.03423 -0.16702 -0.05231 0.13494 -0.10791 0.01201 0.06455 0.11125 0.14521 0.15675 0.10053 -0.09317 0.09468 -0.03356 -0.04895 0.02089 0.09087 0.07101 -0.03677 -0.05673 -0.07903 0.03651 0.09951 0.0553 0.16541 -0.04016 0.05238 -0.04595 0.05538 -0.05945 -0.15229 0.12707 -0.14981 0.06535 0.03992 0.15826 0.0394 -0.00746 -0.12168 0.00889 -0.1288 -0.11821 -0.06749 0.16913 0.12146 0.05069 0.11648 0.01836 0.02232 0.12185 0.10335 0.06356 -0.13883 -0.03523 -0.01368 -0.12632 -0.06468 0.07525 0.10476 0.07768 -0.15369 0.04473 0.02982 -0.12037 -0.12612 0.10314 -0.07574 -0.0675 -0.08179 -0.02842 -0.12608 0.0618 0.0303 -0.14123 -0.11876 -0.07613 -0.06478 0.04851 -0.10852 0.08125 0.07551 -0.06638 0.03709 -0.12928 0.13304 0.02348 0.08489 0.10019 0.16959 0.01454 -0.08679 -0.07571 0.16584 -0.03974 0.11429 -0.03778 -0.01306 0.12173 -0.03673 0.09742 -0.01936 -0.04198 -0.14735 0.09817 0.03325 0.02215 -0.11528 0.15299 -0.10522 -0.16733 -0.00403 0.06646 -0.06281 0.07831 -0.00987 0.13526 -0.04782 0.09882 -0.16222 0.0812 0.12359 -0.04619 -0.03458 0.15611 0.03232 -0.06183 0.14352 0.08611 -0.02001 0.0105 -0.01343 0.03914 -0.01471 0.01638 -0.02582 0.04286 0.162 0.04007 0.11432 -0.01641 -0.15036 -0.05386 0.08311 0.0113 -0.05866 -0.12355 0.05678 0.0063 0.00883 0.02186 -0.16637 0.02069 -0.08804 0.06339 0.08741
q	-0.05382 0.02132 -0.07713 0.09163 0.11147 -0.12432 0.08416 0.01879 -0.1076 0.03241 -0.09486 -0.15265 0.16865 0.16049 0.09951 -0.16466 -0.09387 -0.05837 -0.00234 0.15531 -0.04432 0.06919 0.09759 -0.09521 -0.0391 0.0244 -0.02638 0.05598 0.10826 -0.05582 0.05419 0.11102 -0.06934 -0.10454 0.11471 -0.1438 -0.17182 -0.16323 0.05097 0.05517 -0.02203 -0.00185 0.12113 0.00356 0.16018 -0.15551 0.06765 -0.02182 0.14135 0.06565 0.02898 0.06008 -0.07468 0.04331 -0.12474 -0.11786 -0.00027 0.08238 0.05469 -0.02646 0.11941 -0.01513 0.01642 -0.07976 0.08101 -0.05795 -0.02838 -0.15959 0.11424 -0.00768 0.01672 0.12221 -0.13161 0.03887 -0.04068 -0.03323 -0.11846 0.04454 0.08642 0.09734 -0.12932 -0.05811 -0.16386 -0.12862 -0.10417 -0.00464 0.14377 0.11022 -0.10604 -0.05457 0.10993 0.11787 0.0413 -0.09929 0.07351 -0.13227 0.15396 0.06341 -0.13206 -0.07702 -0.12632 -0.06468 0.07525 0.10476 0.07768 -0.15369 0.04473 0.02982 -0.12037 -0.12612 0.10314 -0.07574 -0.0675 -0.08179 -0.02842 -0.12608 0.0618 0.0303 -0.14123 -0.11876 -0.07613 -0.06478 0.04851 -0.10852 0.08125 0.07551 -0.06638 0.03709 -0.12928 0.13304 0.02348 0.08489 0.10019 0.16959 0.01454 -0.08679 -0.07571 0.16584 -0.03974 0.11429 -0.03778 -0.01306 0.12173 -0.03673 0.09742 -0.01936 -0.04198 -0.14735 0.09817 0.03325 0.02215 -0.11528 0.15299 -0.10522 -0.16733 -0.00403 0.06646 -0.06281 0.07831 -0.00987 0.13526 -0.04782 0.09882 -0.16222 0.0812 0.12359 -0.04619 -0.03458 0.15611 0.03232 -0.06183 0.14352 0.08611 -0.02001 0.0105 -0.01343 0.03914 -0.01471 0.01638 -0.02582 0.04286 0.162 0.04007 0.11432 -0.01641 -0.15036 -0.05386 0.08311 0.0113 -0.05866 -0.12355 0.05678 0.0063 0.00883 0.02186 -0.16637 0.02069 -0.08804 0.06339 0.08741
ê	-0.13254 0.03643 -0.16134 -0.08343 0.0316 -0.06734 -0.08475 -0.12553 0.00502 -0.03652 -0.05179 0.12559 -0.01433 0.10034 0.16983 -0.12765 -0.16526 -0.08491 0.04049 0.04178 -0.11825 0.15028 -0.11817 -0.09887 0.02146 0.05898 0.1248 0.15269 0.08658 0.15263 0.06031 -0.06915 -0.02644 0.14846 0.09443 -0.06561 0.09619 0.10457 -0.14004 0.01547 -0.05693 0.05512 -0.12124 -0.13039 -0.01708 -0.1477 -0.00776 -0.07305 -0.14928 -0.02984 -0.17269 0.01054 0.00267 0.06126 -0.05015 -0.09793 -0.14019 0.14473 -0.14077 0.12774 -0.08955 0.05023 -0.12917 0.03655 0.14056 -0.12226 0.08121 0.05902 -0.17146 -0.14809 0.12886 -0.06117 -0.0511 -0.002 -0.14397 0.08011 0.01616 -0.01077 -0.08285 -0.11543 0.16745 -0.063 0.13913 -0.13772 -0.06262 0.1454 0.047 -0.09322 0.08018 -0.10662 0.08294 -0.16641 0.14346 0.15573 -0.0977 0.15133 0.15165 0.13968 0.14618 -0.09981 -0.12632 -0.06468 0.07525 0.10476 0.07768 -0.15369 0.04473 0.02982 -0.12037 -0.12612 0.10314 -0.07574 -0.0675 -0.08179 -0.02842 -0.12608 0.0618 0.0303 -0.14123 -0.11876 -0.07613 -0.06478 0.04851 -0.10852 0.08125 0.07551 -0.06638 0.03709 -0.12928 0.13304 0.02348 0.08489 0.10019 0.16959 0.01454 -0.08679 -0.07571 0.16584 -0.03974 0.11429 -0.03778 -0.01306 0.12173 -0.03673 0.09742 -0.01936 -0.04198 -0.14735 0.09817 0.03325 0.02215 -0.11528 0.15299 -0.10522 -0.16733 -0.00403 0.06646 -0.06281 0.07831 -0.00987 0.13526 -0.04782 0.09882 -0.16222 0.0812 0.12359 -0.04619 -0.03458 0.15611 0.03232 -0.06183 0.14352 0.08611 -0.02001 0.0105 -0.01343 0.03914 -0.01471 0.01638 -0.02582 0.04286 0.162 0.04007 0.11432 -0.01641 -0.15036 -0.05386 0.08311 0.0113 -0.05866 -0.12355 0.05678 0.0063 0.00883 0.02186 -0.16637 0.02069 -0.08804 0.06339 0.08741
r	0.05347 0.12503 0.06475 -0.03749 -0.1276 -0.15918 -0.04664 -0.12129 -0.13198 -0.08927 -0.00627 0.00988 -0.04425 -0.15307 -0.15528 -0.06258 -0.14873 0.16459 -0.07776 0.06137 -0.08181 0.02488 -0.15681 0.13356 0.13317 0.15575 0.17054 -0.16626 0.00082 -0.06724 0.01066 0.04644 0.15265 -0.05907 -0.0888 0.10835 -0.09585 0.06277 0.06805 -0.13941 0.02502 -0.12667 0.10523 -0.07012 -0.02691 -0.08572 0.09121 -0.03107 0.02443 -0.14275 -0.11758 0.15306 -0.01234 0.0782 -0.15885 0.08981 -0.02724 -0.04862 -0.01194 0.04379 -0.08227 -0.11842 0.01663 -0.07261 0.11105 -0.05594 -0.1687 -0.00138 -0.09269 0.02805 0.05498 0.02836 0.01065 0.16158 0.00276 -0.09329 -0.13972 0.11756 -0.10937 -0.13035 -0.01187 -0.07822 -0.0792 0.09416 0.03629 -0.03952 -0.12232 0.16468 -0.10551 0.04857 0.02007 -0.09054 -0.02234 0.16445 -0.07853 -0.16457 0.16248 0.01442 0.13951 -0.10937 -0.12632 -0.06468 0.07525 0.10476 0.07768 -0.15369 0.04473 0.02982 -0.12037 -0.12612 0.10314 -0.07574 -0.0675 -0.08179 -0.02842 -0.12608 0.0618 0.0303 -0.14123 -0.11876 -0.07613 -0.06478 0.04851 -0.10852 0.08125 0.07551 -0.06638 0.03709 -0.12928 0.13304 0.02348 0.08489 0.10019 0.16959 0.01454 -0.08679 -0.07571 0.16584 -0.03974 0.11429 -0.03778 -0.01306 0.12173 -0.03673 0.09742 -0.01936 -0.04198 -0.14735 0.09817 0.03325 0.02215 -0.11528 0.15299 -0.10522 -0.16733 -0.00403 0.06646 -0.06281 0.07831 -0.00987 0.13526 -0.04782 0.09882 -0.16222 0.0812 0.12359 -0.04619 -0.03458 0.15611 0.03232 -0.06183 0.14352 0.08611 -0.02001 0.0105 -0.01343 0.03914 -0.01471 0.01638 -0.02582 0.04286 0.162 0.04007 0.11432 -0.01641 -0.15036 -0.05386 0.08311 0.0113 -0.05866 -0.12355 0.05678 0.0063 0.00883 0.02186 -0.16637 0.02069 -0.08804 0.06339 0.08741
e	-0.09659 0.06804 -0.16436 -0.16196 -0.14581 -0.02308 0.11645 0.04755 -0.01484 0.06617 -0.16891 -0.08678 0.0356 0.06785 0.09522 0.12601 0.02297 0.08029 -0.12157 0.0402 -0.13414 0.08793 -0.15449 -0.07706 -0.16172 -0.11411 0.02657 -0.09156 -0.09743 -0.12063 0.00398 -0.15135 0.13952 -0.09915 -0.09264 0.00898 0.15695 0.02222 0.12845 -0.07734 0.15554 0.11586 -0.07757 0.01249 0.11523 0.01731 -0.03582 -0.01765 0.11143 0.09683 0.01042 0.12421 -0.12577 -0.09209 -0.09081 -0.13215 -0.081 -0.04259 0.11344 -0.08661 0.01616 0.0804 -0.05459 0.12201 -0.04523 -0.1668 -0.0237 -0.03277 0.10315 0.14234 -0.10085 0.12989 0.09002 0.01573 -0.11013 -0.17284 -0.0344 0.13744 -0.0355 0.08303 0.09521 -0.0158 0.00906 0.00332 -0.03658 0.00147 0.03372 -0.04045 0.06679 -0.03586 -0.07836 0.16202 0.02136 0.02579 0.00208 -0.03352 -0.0124 0.10159 0.16436 -0.00591 -0.12632 -0.06468 0.07525 0.10476 0.07768 -0.15369 0.04473 0.02982 -0.12037 -0.12612 0.10314 -0.07574 -0.0675 -0.08179 -0.02842 -0.12608 0.0618 0.0303 -0.14123 -0.11876 -0.07613 -0.06478 0.04851 -0.10852 0.08125 0.07551 -0.06638 0.03709 -0.12928 0.13304 0.02348 0.08489 0.10019 0.16959 0.01454 -0.08679 -0.07571 0.16584 -0.03974 0.11429 -0.03778 -0.01306 0.12173 -0.03673 0.09742 -0.01936 -0.04198 -0.14735 0.09817 0.03325 0.02215 -0.11528 0.15299 -0.10522 -0.16733 -0.00403 0.06646 -0.06281 0.07831 -0.00987 0.13526 -0.04782 0.09882 -0.16222 0.0812 0.12359 -0.04619 -0.03458 0.15611 0.03232 -0.06183 0.14352 0.08611 -0.02001 0.0105 -0.01343 0.03914 -0.01471 0.01638 -0.02582 0.04286 0.162 0.04007 0.11432 -0.01641 -0.15036 -0.05386 0.08311 0.0113 -0.05866 -0.12355 0.05678 0.0063 0.00883 0.02186 -0.16637 0.02069 -0.08804 0.06339 0.08741
