a	0.13269 0.14006 0.10559 -0.08937 0.0736 -0.11436 0.03435 -0.06378 -0.06448 0.09058 0.06313 0.02513 -0.17836 0.07698 -0.11527 -0.04624 0.1328 -0.07829 -0.12731 0.06391 -0.02435 -0.10899 0.15105 -0.13614 -0.0848 0.02979 -0.08704 0.00714 0.01628 -0.0033 0.12695 -0.08461 0.00623 -0.12343 0.02318 0.14433 -0.07737 0.07692 -0.1791 0.10131 0.00207 -0.12608 0.16215 -0.03772 0.04457 0.1554 0.12897 -0.09496 0.1372 0.07448 0.15977 0.00656 0.07349 -0.05752 -0.02462 0.12291 -0.09598 0.05505 -0.06181 -0.1127 -0.10961 -0.02081 0.15884 -0.1618 0.07031 -0.14876 0.11435 0.13056 0.12427 -0.1334 -0.10952 0.02693 0.0329 0.04908 -0.00651 0.1585 0.02554 -0.16016 0.00982 -0.01964 0.05548 0.14915 -0.02609 -0.07337 -0.09468 -0.12492 -0.05828 -0.15906 -0.12631 -0.01388 -0.14768 0.07146 -0.14736 0.10825 -0.01252 0.1335 0.13483 0.11402 -0.13801 -0.06168 -0.02486 -0.0488 0.1494 -0.00076 -0.05513 0.06445 -0.15427 -0.03074 0.04849 0.16252 -0.02593 -0.0447 0.14964 0.07951 -0.08607 0.02196 0.16694 -0.03979 0.04756 0.13632 0.12752 -0.17011 -0.06385 -0.0714 -0.16634 -0.05344 -0.03204 -0.16798 0.11118 0.12335 -0.11204 -0.08759 -0.00262 0.05272 -0.0518 0.09369 -0.03534 0.09175 0.17224 -0.05679 -0.10319 0.12402 -0.00949 0.05857 0.06967 -0.09508 0.1499 0.0052 0.10537 0.03897 -0.14455 0.03007 -0.10451 -0.1345 -0.11524 0.06588 0.08182 -0.13732 0.14094 -0.04195 0.14612 0.02111 0.00735 0.16167 0.04861 0.05945 0.02833 -0.15558 -0.12179 0.08716 0.14366 0.01124 0.07813 0.09068 0.0154 0.04052 0.09825 0.05331 -0.07532 0.14764 -0.16474 -0.062 0.03363 0.03745 -0.15415 -0.14209 -0.02916 -0.00025 0.04136 0.09634 0.17223 -0.00415 0.0841 0.03137 0.0707 0.06694 0.15161 -0.16845 0.14929 -0.1681
f	0.04226 -0.00383 -0.08749 0.08297 0.04582 0.02222 -0.05162 -0.05079 0.001 0.15702 -0.04583 -0.1002 0.09596 0.03994 -0.17421 -0.10123 -0.05943 0.00903 0.0115 0.15629 0.07607 0.08651 0.16112 -0.1503 0.04117 -0.03198 -0.08825 -0.17154 -0.09915 0.03807 -0.01345 0.00482 -0.00532 0.10921 0.04108 -0.02835 -0.06927 0.14382 -0.02199 0.16376 0.11141 0.05877 -0.10634 0.08502 0.11006 -0.01776 -0.14284 0.14143 0.06088 -0.04475 0.14257 -0.12011 -0.10712 -0.0081 -0.01499 -0.10029 0.02034 0.04671 -0.132 0.03241 -0.08732 0.01443 -0.08216 0.13135 -0.1047 -0.08597 0.06217 -0.05733 0.15163 -0.07941 -0.02855 0.07245 -0.12266 -0.1197 0.08031 -0.15332 -0.13238 0.02853 -0.04717 -0.06963 -0.16539 -0.02923 0.15506 0.15364 -0.04733 0.09732 -0.04063 -0.07475 0.14312 -0.14047 0.14355 -0.12561 -0.07253 -0.0641 -0.03088 -0.09135 -0.06691 0.0298 0.06593 -0.06856 -0.02486 -0.0488 0.1494 -0.00076 -0.05513 0.06445 -0.15427 -0.03074 0.04849 0.16252 -0.02593 -0.0447 0.14964 0.07951 -0.08607 0.02196 0.16694 -0.03979 0.04756 0.13632 0.12752 -0.17011 -0.06385 -0.0714 -0.16634 -0.05344 -0.03204 -0.16798 0.11118 0.12335 -0.11204 -0.08759 -0.00262 0.05272 -0.0518 0.09369 -0.03534 0.09175 0.17224 -0.05679 -0.10319 0.12402 -0.00949 0.05857 0.06967 -0.09508 0.1499 0.0052 0.10537 0.03897 -0.14455 0.03007 -0.10451 -0.1345 -0.11524 0.06588 0.08182 -0.13732 0.14094 -0.04195 0.14612 0.02111 0.00735 0.16167 0.04861 0.05945 0.02833 -0.15558 -0.12179 0.08716 0.14366 0.01124 0.07813 0.09068 0.0154 0.04052 0.09825 0.05331 -0.07532 0.14764 -0.16474 -0.062 0.03363 0.03745 -0.15415 -0.14209 -0.02916 -0.00025 0.04136 0.09634 0.17223 -0.00415 0.0841 0.03137 0.0707 0.06694 0.15161 -0.16845 0.14929 -0.1681
x	-0.10629 0.13406 -0.09999 -0.1649 0.10196 -0.00522 0.09076 0.13785 -0.06776 -0.10725 -0.13858 0.03814 0.11906 -0.10007 -0.01332 -0.05061 0.06606 0.07374 0.0995 0.09696 0.035 -0.04766 0.15963 -0.10574 0.02806 -0.11708 -0.00305 0.01042 -0.13169 0.0482 -0.02894 0.1121 -0.09491 -0.06434 -0.01312 -0.0753 -0.06258 -0.119 0.02732 0.07338 0.01757 0.005 -0.16297 0.1094 0.15943 0.12624 -0.09335 0.10834 0.11087 0.072 0.14834 -0.11399 -0.13247 -0.11595 -0.07029 -0.05873 -0.05658 -0.12823 0.05449 0.07062 -0.08257 0.02169 -0.01033 -0.03981 0.09314 -0.0449 -0.08031 -0.10273 -0.09875 -0.16841 -0.15373 0.01433 0.06976 0.12703 -0.16935 -0.15935 -0.103 0.16655 -0.06078 0.12362 -0.07898 -0.16619 0.13951 -0.03576 -0.10416 0.00142 0.1617 -0.15492 0.12443 0.01843 0.04631 -0.04185 -0.03679 -0.16074 -0.08363 0.16722 -0.15847 0.06614 -0.0583 -0.11077 -0.02486 -0.0488 0.1494 -0.00076 -0.05513 0.06445 -0.15427 -0.03074 0.04849 0.16252 -0.02593 -0.0447 0.14964 0.07951 -0.08607 0.02196 0.16694 -0.03979 0.04756 0.13632 0.12752 -0.17011 -0.06385 -0.0714 -0.16634 -0.05344 -0.03204 -0.16798 0.11118 0.12335 -0.11204 -0.08759 -0.00262 0.05272 -0.0518 0.09369 -0.03534 0.09175 0.17224 -0.05679 -0.10319 0.12402 -0.00949 0.05857 0.06967 -0.09508 0.1499 0.0052 0.10537 0.03897 -0.14455 0.03007 -0.10451 -0.1345 -0.11524 0.06588 0.08182 -0.13732 0.14094 -0.04195 0.14612 0.02111 0.00735 0.16167 0.04861 0.05945 0.02833 -0.15558 -0.12179 0.08716 0.14366 0.01124 0.07813 0.09068 0.0154 0.04052 0.09825 0.05331 -0.07532 0.14764 -0.16474 -0.062 0.03363 0.03745 -0.15415 -0.14209 -0.02916 -0.00025 0.04136 0.09634 0.17223 -0.00415 0.0841 0.03137 0.0707 0.06694 0.15161 -0.16845 0.14929 -0.1681
ĭ	-0.0686 -0.12819 -0.01746 -0.05504 -0.03915 0.06536 0.01253 -0.0181 0.01787 -0.09585 0.02827 0.14662 0.15928 0.11087 0.04743 -0.11091 -0.15993 -0.02613 -0.02379 0.03354 0.03042 -0.0357 0.15881 0.13123 -0.02291 0.09818 0.06526 -0.10677 0.07688 0.04406 -0.01301 0.09878 -0.09475 -0.14982 0.14654 -0.13021 0.07789 -0.07727 -0.0708 0.05727 -0.04263 0.05526 0.15538 -0.1726 -0.09964 -0.10048 -0.00369 0.03721 -0.12016 0.1469 -0.07761 0.11925 -0.12515 -0.12626 -0.05097 0.08419 -0.11623 0.00806 0.08207 -0.06516 -0.11497 -0.12489 0.01522 -0.17186 -0.0956 0.04226 -0.10291 0.14622 0.09916 -0.09922 0.069 0.13738 0.00239 0.00886 0.12503 0.16741 -0.06651 -0.16263 -0.05083 -0.09628 0.13948 -0.04217 0.0742 0.07305 0.05126 0.12277 0.03953 -0.05151 0.16786 0.08153 -0.04899 0.07944 0.041 -0.07274 0.05519 -0.00051 0.02458 0.03152 -0.11205 -0.14617 -0.02486 -0.0488 0.1494 -0.00076 -0.05513 0.06445 -0.15427 -0.03074 0.04849 0.16252 -0.02593 -0.0447 0.14964 0.07951 -0.08607 0.02196 0.16694 -0.03979 0.04756 0.13632 0.12752 -0.17011 -0.06385 -0.0714 -0.16634 -0.05344 -0.03204 -0.16798 0.11118 0.12335 -0.11204 -0.08759 -0.00262 0.05272 -0.0518 0.09369 -0.03534 0.09175 0.17224 -0.05679 -0.10319 0.12402 -0.00949 0.05857 0.06967 -0.09508 0.1499 0.0052 0.10537 0.03897 -0.14455 0.03007 -0.10451 -0.1345 -0.11524 0.06588 0.08182 -0.13732 0.14094 -0.04195 0.14612 0.02111 0.00735 0.16167 0.04861 0.05945 0.02833 -0.15558 -0.12179 0.08716 0.14366 0.01124 0.07813 0.09068 0.0154 0.04052 0.09825 0.05331 -0.07532 0.14764 -0.16474 -0.062 0.03363 0.03745 -0.15415 -0.14209 -0.02916 -0.00025 0.04136 0.09634 0.17223 -0.00415 0.0841 0.03137 0.0707 0.06694 0.15161 -0.16845 0.14929 -0.1681
z	0.098 -0.01729 0.01669 -0.13534 -0.01326 0.09522 -0.10417 0.05752 -0.15505 -0.0933 -0.12628 -0.15898 0.06271 -0.09848 -0.14499 -0.166 -0.05634 0.08918 -0.04501 -0.06034 -0.15614 0.16586 -0.10448 -0.11009 0.14908 0.06134 0.15972 0.17035 0.06106 -0.05522 -0.16627 0.08831 0.07652 0.0454 0.08378 0.02959 -0.02961 -0.07089 -0.01196 0.00376 -0.01555 0.16974 -0.14257 -0.08365 0.03829 0.00896 -0.1365 0.17016 0.02953 0.07838 -0.07974 -0.06839 -0.11802 -0.03558 0.10386 -0.07391 0.07121 -0.03223 -0.06338 0.03676 0.09879 0.14962 0.04263 0.15992 0.0246 -0.05288 -0.05805 -0.12948 -0.09786 0.03545 -0.12517 -0.17017 0.12379 -0.01696 0.05595 -0.00813 -0.15456 -0.05916 -0.03857 -0.03796 -0.0485 -0.04671 0.1193 -0.11707 0.16141 -0.07544 -0.09773 0.10127 -0.08512 -0.01152 -0.16626 0.01868 -0.04916 0.0989 0.00285 -0.09219 -0.1034 -0.10379 -0.0164 -0.02442 -0.02486 -0.0488 0.1494 -0.00076 -0.05513 0.06445 -0.15427 -0.03074 0.04849 0.16252 -0.02593 -0.0447 0.14964 0.07951 -0.08607 0.02196 0.16694 -0.03979 0.04756 0.13632 0.12752 -0.17011 -0.06385 -0.0714 -0.16634 -0.05344 -0.03204 -0.16798 0.11118 0.12335 -0.11204 -0.08759 -0.00262 0.05272 -0.0518 0.09369 -0.03534 0.09175 0.17224 -0.05679 -0.10319 0.12402 -0.00949 0.05857 0.06967 -0.09508 0.1499 0.0052 0.10537 0.03897 -0.14455 0.03007 -0.10451 -0.1345 -0.11524 0.06588 0.08182 -0.13732 0.14094 -0.04195 0.14612 0.02111 0.00735 0.16167 0.04861 0.05945 0.02833 -0.15558 -0.12179 0.08716 0.14366 0.01124 0.07813 0.09068 0.0154 0.04052 0.09825 0.05331 -0.07532 0.14764 -0.16474 -0.062 0.03363 0.03745 -0.15415 -0.14209 -0.02916 -0.00025 0.04136 0.09634 0.17223 -0.00415 0.0841 0.03137 0.0707 0.06694 0.15161 -0.16845 0.14929 -0.1681
q	0.10448 0.14303 -0.09536 0.05645 0.07007 0.10732 0.05475 -0.01317 0.04794 0.11885 0.09948 0.08202 0.09101 0.1566 -0.12091 0.09395 0.17299 -0.03638 0.01251 -0.07994 0.08596 -0.08464 -0.06159 -0.1279 0.04838 0.16186 0.13343 0.14848 -0.14692 0.09245 0.12335 -0.13063 -0.14263 0.00777 0.10728 0.07506 -0.07531 0.08502 0.09142 0.14417 -0.0258 0.13605 0.06694 0.06396 -0.01098 -0.09249 0.00155 0.13516 -0.07249 -0.07487 -0.04007 0.13778 0.03236 0.04998 0.02577 0.1516 -0.07028 0.04751 0.03609 -0.13018 0.14655 0.04432 0.02784 0.06123 0.15757 0.12061 -0.15915 -0.07285 -0.08202 0.1652 -0.01745 0.14061 -0.00907 0.01988 -0.07847 0.10149 0.07939 0.03877 0.0836 0.04426 -0.14881 0.01268 -0.0578 -0.01522 -0.13565 0.01047 0.14793 0.09111 0.05371 0.13708 0.05856 -0.10909 0.10354 -0.03578 -0.10377 0.02123 -0.16727 -0.0695 0.02634 -0.04276 -0.02486 -0.0488 0.1494 -0.00076 -0.05513 0.06445 -0.15427 -0.03074 0.04849 0.16252 -0.02593 -0.0447 0.14964 0.07951 -0.08607 0.02196 0.16694 -0.03979 0.04756 0.13632 0.12752 -0.17011 -0.06385 -0.0714 -0.16634 -0.05344 -0.03204 -0.16798 0.11118 0.12335 -0.11204 -0.08759 -0.00262 0.05272 -0.0518 0.09369 -0.03534 0.09175 0.17224 -0.05679 -0.10319 0.12402 -0.00949 0.05857 0.06967 -0.09508 0.1499 0.0052 0.10537 0.03897 -0.14455 0.03007 -0.10451 -0.1345 -0.11524 0.06588 0.08182 -0.13732 0.14094 -0.04195 0.14612 0.02111 0.00735 0.16167 0.04861 0.05945 0.02833 -0.15558 -0.12179 0.08716 0.14366 0.01124 0.07813 0.09068 0.0154 0.04052 0.09825 0.05331 -0.07532 0.14764 -0.16474 -0.062 0.03363 0.03745 -0.15415 -0.14209 -0.02916 -0.00025 0.04136 0.09634 0.17223 -0.00415 0.0841 0.03137 0.0707 0.06694 0.15161 -0.16845 0.14929 -0.1681
̆	-0.07793 -0.1589 -0.10496 0.03405 0.07658 0.07326 0.05913 -0.00461 -0.05801 -0.14977 0.06763 0.17035 -0.09854 -0.06116 -0.15211 -0.01886 0.13627 0.14938 -0.05266 0.0563 0.0061 -0.07892 -0.11673 -0.13853 0.0031 -0.09675 0.0655 -0.12311 0.00179 0.12539 -0.09755 -0.12953 -0.11495 0.11677 0.04423 -0.14436 0.02351 -0.09795 0.04761 0.12051 -0.00526 -0.10552 0.04178 0.10768 -0.03708 -0.0215 -0.16083 0.14987 -0.15101 0.02093 0.07007 0.16001 -0.16444 0.0916 -0.15757 0.13338 -0.15917 -0.04238 0.06916 0.02565 -0.10321 -0.04855 0.14868 0.12665 -0.12354 -0.09081 -0.13466 0.09909 0.06532 -0.15276 -0.10672 0.06796 0.06417 -0.06925 0.0711 0.02133 -0.04082 0.12074 0.05352 -0.14177 0.14869 -0.08242 -0.13519 0.06515 0.0101 0.07228 -0.05392 0.03648 0.16699 -0.08984 0.05584 0.09952 0.00162 0.0637 0.06887 0.03832 0.05149 -0.14757 0.02082 -0.07186 -0.02486 -0.0488 0.1494 -0.00076 -0.05513 0.06445 -0.15427 -0.03074 0.04849 0.16252 -0.02593 -0.0447 0.14964 0.07951 -0.08607 0.02196 0.16694 -0.03979 0.04756 0.13632 0.12752 -0.17011 -0.06385 -0.0714 -0.16634 -0.05344 -0.03204 -0.16798 0.11118 0.12335 -0.11204 -0.08759 -0.00262 0.05272 -0.0518 0.09369 -0.03534 0.09175 0.17224 -0.05679 -0.10319 0.12402 -0.00949 0.05857 0.06967 -0.09508 0.1499 0.0052 0.10537 0.03897 -0.14455 0.03007 -0.10451 -0.1345 -0.11524 0.06588 0.08182 -0.13732 0.14094 -0.04195 0.14612 0.02111 0.00735 0.16167 0.04861 0.05945 0.02833 -0.15558 -0.12179 0.08716 0.14366 0.01124 0.07813 0.09068 0.0154 0.04052 0.09825 0.05331 -0.07532 0.14764 -0.16474 -0.062 0.03363 0.03745 -0.15415 -0.14209 -0.02916 -0.00025 0.04136 0.09634 0.17223 -0.00415 0.0841 0.03137 0.0707 0.06694 0.15161 -0.16845 0.14929 -0.1681
r	-0.01042 -0.03583 0.03419 -0.1521 0.11836 -0.11867 -0.03565 0.15462 -0.05603 -0.01791 -0.13097 0.10127 -0.15595 -0.15242 0.11412 0.12322 -0.15257 -0.13334 0.07471 0.05482 0.14467 0.03472 -0.12209 -0.07329 0.09638 0.13908 -0.02055 -0.06855 -0.02253 -0.07382 0.02257 0.04265 -0.12897 -0.09182 0.1305 0.01943 -0.08058 -0.1264 -0.14755 0.02366 -0.02186 -0.11845 0.17145 -0.10001 0.0021 -0.16402 -0.16284 0.01293 -0.09492 0.1087 -0.04133 -0.06981 -0.02418 -0.14373 -0.0518 -0.08821 -0.04452 -0.06299 0.12537 -0.04051 -0.13459 -0.07265 -0.15988 -0.12891 0.08245 0.00261 0.07445 -0.034 -0.08396 0.03136 -0.14752 0.01444 0.04449 -0.12604 0.05511 -0.0733 -0.01215 0.1509 -0.04333 -0.09631 0.06086 0.01159 -0.03735 -0.03387 -0.13817 0.06341 -0.13218 -0.01465 0.06482 -0.01799 -0.08911 0.01597 0.07959 -0.07741 -0.02991 0.12066 -0.03699 0.15618 -0.13397 -0.09833 -0.02486 -0.0488 0.1494 -0.00076 -0.05513 0.06445 -0.15427 -0.03074 0.04849 0.16252 -0.02593 -0.0447 0.14964 0.07951 -0.08607 0.02196 0.16694 -0.03979 0.04756 0.13632 0.12752 -0.17011 -0.06385 -0.0714 -0.16634 -0.05344 -0.03204 -0.16798 0.11118 0.12335 -0.11204 -0.08759 -0.00262 0.05272 -0.0518 0.09369 -0.03534 0.09175 0.17224 -0.05679 -0.10319 0.12402 -0.00949 0.05857 0.06967 -0.09508 0.1499 0.0052 0.10537 0.03897 -0.14455 0.03007 -0.10451 -0.1345 -0.11524 0.06588 0.08182 -0.13732 0.14094 -0.04195 0.14612 0.02111 0.00735 0.16167 0.04861 0.05945 0.02833 -0.15558 -0.12179 0.08716 0.14366 0.01124 0.07813 0.09068 0.0154 0.04052 0.09825 0.05331 -0.07532 0.14764 -0.16474 -0.062 0.03363 0.03745 -0.15415 -0.14209 -0.02916 -0.00025 0.04136 0.09634 0.17223 -0.00415 0.0841 0.03137 0.0707 0.06694 0.15161 -0.16845 0.14929 -0.1681
e	0.14291 -0.13098 0.05142 0.0171 -0.15605 -0.14156 0.12007 -0.01097 -0.06977 0.09792 -0.00196 0.03848 -0.14997 0.13949 0.00862 -0.01419 0.15609 -0.12738 -0.01288 -0.00428 0.09872 -0.1678 0.01083 -0.14411 0.15816 -0.00823 0.04065 0.12525 0.07318 -0.0856 0.16567 0.13084 -0.02551 0.16833 0.07101 0.10317 0.02676 -0.12874 0.09034 -0.01934 -0.07363 0.00942 0.0629 0.01042 0.07102 -0.00609 -0.15598 -0.04782 0.05617 -0.036 -0.1677 0.02927 0.04301 0.16006 -0.16231 -0.08021 -0.13457 -0.13441 0.0053 0.08636 0.05731 0.03828 0.0756 0.17637 -0.1302 -0.15527 -0.08722 -0.03084 -0.17251 0.09732 0.06291 -0.04963 0.16603 -0.11198 -0.12313 0.02798 0.01715 0.10259 0.05922 -0.12941 -0.00456 -0.07539 -0.08881 0.12404 0.0974 -0.11756 0.13942 -0.02462 -0.00076 -0.00871 0.02459 -0.11101 -0.15094 -0.17035 -0.10828 -0.03326 -0.01748 -0.15054 -0.12112 0.05155 -0.02486 -0.0488 0.1494 -0.00076 -0.05513 0.06445 -0.15427 -0.03074 0.04849 0.16252 -0.02593 -0.0447 0.14964 0.07951 -0.08607 0.02196 0.16694 -0.03979 0.04756 0.13632 0.12752 -0.17011 -0.06385 -0.0714 -0.16634 -0.05344 -0.03204 -0.16798 0.11118 0.12335 -0.11204 -0.08759 -0.00262 0.05272 -0.0518 0.09369 -0.03534 0.09175 0.17224 -0.05679 -0.10319 0.12402 -0.00949 0.05857 0.06967 -0.09508 0.1499 0.0052 0.10537 0.03897 -0.14455 0.03007 -0.10451 -0.1345 -0.11524 0.06588 0.08182 -0.13732 0.14094 -0.04195 0.14612 0.02111 0.00735 0.16167 0.04861 0.05945 0.02833 -0.15558 -0.12179 0.08716 0.14366 0.01124 0.07813 0.09068 0.0154 0.04052 0.09825 0.05331 -0.07532 0.14764 -0.16474 -0.062 0.03363 0.03745 -0.15415 -0.14209 -0.02916 -0.00025 0.04136 0.09634 0.17223 -0.00415 0.0841 0.03137 0.0707 0.06694 0.15161 -0.16845 0.14929 -0.1681
‎	0.10981 -0.13335 0.00532 0.02485 0.10614 -0.12818 0.0474 0.0271 0.05777 -0.00485 0.13407 -0.12135 0.07779 -0.01632 -0.14193 0.03282 0.13197 0.03209 -0.15275 -0.08129 -0.08522 -0.00311 -0.0101 -0.14942 -0.17304 -0.05554 -0.08772 -0.00889 -0.12397 -0.00544 0.16755 -0.16497 0.07512 0.04563 -0.02555 -0.13051 0.0035 -0.0242 -0.12019 -0.08941 -0.14527 -0.08594 -0.05962 -0.04836 -0.12719 0.16637 -0.10501 0.01153 0.08716 0.03788 -0.0013 0.05143 -0.10341 0.10222 -0.03466 0.13012 0.02996 -0.11923 -0.10771 0.10212 0.05578 -0.002 0.0052 -0.02773 0.17294 0.12227 -0.13075 -0.08781 0.13463 -0.06858 0.06841 -0.13446 0.13792 0.12386 -0.14655 0.05476 0.05125 0.03323 -0.14266 -0.09997 0.04273 0.06684 -0.1557 -0.13397 0.00201 -0.00376 -0.07925 0.14573 -0.05045 0.10219 -0.01598 -0.11088 -0.00157 0.11736 0.08095 -0.01187 0.0186 -0.02015 -0.12701 0.05145 -0.02486 -0.0488 0.1494 -0.00076 -0.05513 0.06445 -0.15427 -0.03074 0.04849 0.16252 -0.02593 -0.0447 0.14964 0.07951 -0.08607 0.02196 0.16694 -0.03979 0.04756 0.13632 0.12752 -0.17011 -0.06385 -0.0714 -0.16634 -0.05344 -0.03204 -0.16798 0.11118 0.12335 -0.11204 -0.08759 -0.00262 0.05272 -0.0518 0.09369 -0.03534 0.09175 0.17224 -0.05679 -0.10319 0.12402 -0.00949 0.05857 0.06967 -0.09508 0.1499 0.0052 0.10537 0.03897 -0.14455 0.03007 -0.10451 -0.1345 -0.11524 0.06588 0.08182 -0.13732 0.14094 -0.04195 0.14612 0.02111 0.00735 0.16167 0.04861 0.05945 0.02833 -0.15558 -0.12179 0.08716 0.14366 0.01124 0.07813 0.09068 0.0154 0.04052 0.09825 0.05331 -0.07532 0.14764 -0.16474 -0.062 0.03363 0.03745 -0.15415 -0.14209 -0.02916 -0.00025 0.04136 0.09634 0.17223 -0.00415 0.0841 0.03137 0.0707 0.06694 0.15161 -0.16845 0.14929 -0.1681
c	0.08609 0.11103 -0.05582 0.15204 -0.15394 0.10123 0.00335 -0.0545 -0.10531 -0.09327 0.14944 -0.06199 -0.03706 0.15479 0.04937 0.04196 0.00651 0.05801 0.00663 -0.11028 0.00699 0.01262 -0.03333 -0.08695 -0.15265 -0.14309 0.05156 -0.14855 0.15962 0.14312 -0.10702 -0.01975 0.02883 0.071 -0.16525 -0.10972 -0.05389 -0.0539 0.12998 -0.12125 -0.14641 0.0613 0.07025 0.03538 -0.10438 -0.10127 -0.13284 -0.12709 -0.00383 -0.00756 -0.17281 0.16368 0.13924 0.14828 0.01019 -0.12716 -0.02056 -0.01337 0.15292 -0.08749 -0.00395 -0.06058 -0.15239 -0.08719 0.0349 -0.07405 -0.01082 -0.17295 0.16811 0.0586 -0.01037 -0.01488 -0.14 0.10878 -0.04558 0.14774 0.05921 0.04396 0.04251 -0.0133 -0.00506 -0.08777 0.00709 -0.11142 -0.12287 -0.13467 0.12225 0.06833 0.01603 0.14679 -0.002 -0.15643 0.04958 -0.08154 0.06309 -0.05785 -0.06569 0.14282 -0.01909 -0.02764 -0.02486 -0.0488 0.1494 -0.00076 -0.05513 0.06445 -0.15427 -0.03074 0.04849 0.16252 -0.02593 -0.0447 0.14964 0.07951 -0.08607 0.02196 0.16694 -0.03979 0.04756 0.13632 0.12752 -0.17011 -0.06385 -0.0714 -0.16634 -0.05344 -0.03204 -0.16798 0.11118 0.12335 -0.11204 -0.08759 -0.00262 0.05272 -0.0518 0.09369 -0.03534 0.09175 0.17224 -0.05679 -0.10319 0.12402 -0.00949 0.05857 0.06967 -0.09508 0.1499 0.0052 0.10537 0.03897 -0.14455 0.03007 -0.10451 -0.1345 -0.11524 0.06588 0.08182 -0.13732 0.14094 -0.04195 0.14612 0.02111 0.00735 0.16167 0.04861 0.05945 0.02833 -0.15558 -0.12179 0.08716 0.14366 0.01124 0.07813 0.09068 0.0154 0.04052 0.09825 0.05331 -0.07532 0.14764 -0.16474 -0.062 0.03363 0.03745 -0.15415 -0.14209 -0.02916 -0.00025 0.04136 0.09634 0.17223 -0.00415 0.0841 0.03137 0.0707 0.06694 0.15161 -0.16845 0.14929 -0.1681
b	0.01032 -0.03356 0.1168 0.08804 0.0675 -0.08953 -0.12285 -0.05566 0.05672 0.04254 -0.14035 0.17359 -0.08129 -0.00222 -0.07556 -0.03947 -0.09743 -0.06943 -0.00558 -0.07088 -0.08073 -0.07715 -0.06276 0.10844 0.03845 -0.04803 -0.11473 0.16128 0.11651 -0.05184 -0.08237 0.06464 -0.05345 0.1133 0.06978 0.01597 -0.05952 -0.13079 -0.08348 -0.03117 0.1308 0.01391 -0.00034 -0.04192 -0.1403 0.0584 -0.12422 0.13475 -0.16048 -0.12273 0.13505 0.06037 -0.1395 0.11251 0.14527 -0.09971 0.16452 0.01129 -0.04596 0.08437 -0.13456 0.04423 0.04626 0.01271 0.12111 0.14764 -0.03967 0.15706 0.05418 -0.06365 0.06446 0.14982 0.07468 0.0216 -0.08085 -0.00678 -0.15768 -0.15098 -0.12466 -0.07881 0.15367 -0.07552 -0.12257 -0.09492 0.09169 -0.1323 0.07611 0.12732 -0.15334 0.03202 -0.0379 0.07688 -0.11763 -0.14139 0.13106 0.13532 0.02523 -0.0936 0.07833 -0.16219 -0.02486 -0.0488 0.1494 -0.00076 -0.05513 0.06445 -0.15427 -0.03074 0.04849 0.16252 -0.02593 -0.0447 0.14964 0.07951 -0.08607 0.02196 0.16694 -0.03979 0.04756 0.13632 0.12752 -0.17011 -0.06385 -0.0714 -0.16634 -0.05344 -0.03204 -0.16798 0.11118 0.12335 -0.11204 -0.08759 -0.00262 0.05272 -0.0518 0.09369 -0.03534 0.09175 0.17224 -0.05679 -0.10319 0.12402 -0.00949 0.05857 0.06967 -0.09508 0.1499 0.0052 0.10537 0.03897 -0.14455 0.03007 -0.10451 -0.1345 -0.11524 0.06588 0.08182 -0.13732 0.14094 -0.04195 0.14612 0.02111 0.00735 0.16167 0.04861 0.05945 0.02833 -0.15558 -0.12179 0.08716 0.14366 0.01124 0.07813 0.09068 0.0154 0.04052 0.09825 0.05331 -0.07532 0.14764 -0.16474 -0.062 0.03363 0.03745 -0.15415 -0.14209 -0.02916 -0.00025 0.04136 0.09634 0.17223 -0.00415 0.0841 0.03137 0.0707 0.06694 0.15161 -0.16845 0.14929 -0.1681
